id,label_type,method,p1_count,p2_count,exact_matches,extra_matches,matched_total,precision,recall,f1,p1_skills,p2_skills
cf2a8d074ae385dc3737143b81acb0aa494937cd,must_have,bm25_only,0,2,0,0,0,0.0,0.0,0.0,,""" Har ett stort intresse för mjukvaruutveckling för inbyggda system och känner dig bekväm med att arbeta i C++ | Har mycket goda kunskaper i engelska och svenska i både tal och skrift"""
e949b3bd073a741410dd42e13b3826aa0d1ec8d6,must_have,embed_only,6,2,0,1,1,0.16666666666666666,0.5,0.25,"""mjukvaruutveckling | agilt | Flexibilitet | prestigelöshet | möjligheter | goda kunskaper i svenska och engelska i både tal och skrift""","""Du skall vara kommunikativ och ödmjuk samt professionellt kunna hantera våra kunder och kollegor | Vidare har du goda kunskaper i svenska och engelska i både tal och skrift"""
29fac269cf015bcca2c9f604379758d586e8b5fc,must_have,embed_only,23,2,0,1,1,0.043478260869565216,0.5,0.08,"""Java EE | Java 11+ | EJB/CDI | JPA | REST | Microservices | OpenAPI | Frontend | Angular | Typescript | JavaScript | Enhetstester | integrationstester | JUnit eller liknande | svenska flytande i tal och skrift | helhetsförståelse för uppdraget och tjänsterna | föra en dialog med våra angränsande team och kollegor | samarbeta | lyssnar | kommunicerar | löser problem | kommunicera | anpassa ditt budskap till mottagaren""","""Java EE och Java 11+,EJB/CDI, JPA, REST, Microservices, OpenAPI, Frontend: Angular, Typescript och JavaScript, Enhetstester och integrationstester (JUnit eller liknande) | ,Kan svenska flytande i tal och skrift"""
85d6d8d0f38cce1eca507e80e7d5d8aa71a4ca46,must_have,embed_only,8,2,0,1,1,0.125,0.5,0.2,"""mjukvaruutvecklingsmetoder | versionshantering | CI/CD | C++ | Linux | drivs av att lösa komplexa problem | analytiskt lagd | kommunikativ""","""Flera års erfarenhet av mjukvaruutvecklingsmetoder (inklusive versionshantering och CI/CD) | , Goda kunskaper i C++ ochLinux."""
8245de776aec9ab1e4ca2259a7caef9f49720139,must_have,embed_only,1,0,0,0,0,0.0,0.0,0.0,mjukvaruingenjör,
750fceec480cf04eab0e7cf347fa0f08279dd983,must_have,embed_only,2,2,2,0,2,1.0,1.0,1.0,"""God programmeringsvana | Höga ambitioner""","""God programmeringsvana | höga ambitioner"""
b538dd3a43282b4e5b082443a9a6b253a4735608,must_have,embed_only,28,9,0,7,7,0.25,0.7777777777777778,0.3783783783783784,"""utvecklare | designa och bygga skalbara och säkra system | uppskattar att både arbeta på en strategisk nivå mer arkitekturfrågor såväl som konkreta operativa utvecklingsfrågor | systemarkitektur | utveckla tekniska strategier | programmering | utveckling | API:er | integration | molntjänster | Google Cloud | moderna utvecklingsmetoder | Kubernetes | DevOps-principer | Elastisys managed kubernetes | PostgreSQL | Python | Node.js | Next.js | React | TypeScript | Stark problemlösningsförmåga | kreativt tänkande | Flytande svenska | engelska | Ett starkt engagemang | skapa innovativa lösningar inom hälsa | arbeta i en dynamisk startupmiljö""","""erfarenhet av att designa och bygga skalbara och säkra system | Erfarenhet av systemarkitektur och att utveckla tekniska strategier | Du har bred kunskap och ett brinnande intresse för programmering och utveckling | kunskap och erfarenhet av API:er och integration | Goda kunskaper inom molntjänster (Google Cloud) | moderna utvecklingsmetoder (Kubernetes) | och DevOps-principer | Stark problemlösningsförmåga och kreativt tänkande | Flytande svenska engelska"""
83a7c818ddc9bf2d7e4b88a77ceade31e20d9ab5,must_have,embed_only,22,17,9,8,17,0.7727272727272727,1.0,0.8717948717948718,"""utveckling av kritiska system | [systemering | krav | design | och arkitektur för kritiska tillämpningar] | icke-funktionella egenskaper | robusthet | stabilitet | tillförlitlighet | utveckling av säkerhetskritiska system | ISO26262 | IEC61508 | DO-178C | DO-254 | ARP4754A | ARP 4761 | ISO13849 | säkerhetsanalyser | MTBF | FMEA | FTA | HARA""","""har kunskap avseende standarder och framför allt deras tillämpning vid utveckling av säkerhetskritiska system | t.ex. ISO26262 | IEC61508 | DO-178C | DO-254 | ARP4754A | ARP 4761 | ISO13849 samt erfarenhet av arbete med säkerhetsanalyser | exempelvis MTBF | FMEA | FTA | HARA | arbeta med utveckling av kritiska system som till exempel innefattar systemering | krav | design | och arkitektur för kritiska tillämpningar gärna med fokus på icke-funktionella egenskaper såsom robusthet | stabilitet och tillförlitlighet"""
3fc97a60224060874af390a4f38f6d8cd7e7fdcf,must_have,embed_only,17,9,1,2,3,0.17647058823529413,0.3333333333333333,0.23076923076923078,"""fullstackutveckling | C# | .NET | frontendutveckling | React 17 | TypeScript | JavaScript | anpassning och utveckling av Sharepoint | API-design och systemintegration | databaser | SQL | NoSQL | molnmiljö | Microsoft Azure | agilt arbete | testdriven utveckling | Talar och skriver obehindrat på svenska""",""" Gedigen kunskap inom C# och .NET | Erfarenhet av frontendutveckling med React 17 | TypeScript och JavaScript | Erfarenhet av anpassning och utveckling av Sharepoint | God förståelse för API-design och systemintegration | Erfarenhet av databaser både SQL och NoSQL | Erfarenhet av arbete i molnmiljö gärna Microsoft Azure | Erfarenhet av agilt arbete och testdriven utveckling | Talar och skriver obehindrat på svenska"""
cfcb2ae30a6f58604789eeb74faaca09c434a5dd,must_have,embed_only,4,3,0,3,3,0.75,1.0,0.8571428571428571,"""Matlab/Simulink | C/C++ | Python | Mycket goda kunskaper i tal och skrift i svenska""","""Mycket goda kunskaper i tal och skrift i svenska | Matlab/Simulink | C/C++ eller Python"""
2a372f7eed4f4231f8c4d1a54c0bba4be8b20357,must_have,embed_only,10,5,0,4,4,0.4,0.8,0.5333333333333333,"""backend-utveckling | databaser | frontend-utveckling | containerisering | Docker | Kubernetes | kommunikativ | dela din kunskap med andra | har ett öga för detaljer | kombinera tekniskt arbete med strategisk förbättring""","""Gedigen bakgrund inom backend-utveckling | databaser och/eller frontend-utveckling | Kunskap om containerisering exempelvis i form av Docker och Kubernetes | du är kommunikativ och tycker om att dela din kunskap med andra | Du har ett öga för detaljer och vill kombinera tekniskt arbete med strategisk förbättring där du får möjlighet att påverka utvecklarnas arbetsmiljö"""
e4080c526064c76f38a00d030c86f93a8f6f7ed2,must_have,embed_only,10,2,0,2,2,0.2,1.0,0.33333333333333337,"""C# .NET | SQL | MES | PostGreSQL | Azure DevOps | React | jQuery | CI/CD | [Flytande i svenska och har goda kunskaper i engelska | både muntligt och skriftligt]""","""C# .NET och SQL | Flytande i svenska och har goda kunskaper i engelska både muntligt och skriftligt"""
cdf58a4b02fb270e68da28fa8e4da014dc7e46a1,must_have,embed_only,0,2,0,0,0,0.0,0.0,0.0,,"""B-körkort | behärska svenska och engelska i både tal och skrift"""
4ec4a23bc0f19e8a90e119d6eefc9c5f2bf9b58c,must_have,embed_only,6,6,0,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,"""embeddedutveckling | Matlab | Simulink | Python | C/C++ | flytande i engelska i både tal och skrift""","""Har erfarenhet av en roll inom embeddedutveckling sedan tidigare | Har goda kunskaper inom Matlab | Simulink och Python | Har grundläggande kunskaper inom C/C++ | Har B-körkort | Är flytande i engelska i både tal och skrift"""
0e18ce5f95336fb84e514ccb6ba05efd943f94d9,must_have,embed_only,16,0,0,0,0,0.0,0.0,0.0,"""programmering | Java | .NET/C# | Kotlin | Node.js | React | Vue | mjukvaruutvecklingens alla faser | kravställning | arkitektur | design | test | integration | agila principer och metoder | svenska | engelska""",
26d441214e6bea6bb0f0ea920756af7df3ad5cc0,must_have,embed_only,4,3,0,3,3,0.75,1.0,0.8571428571428571,"""utveckling inom C++ | System Engineering på programvarunivå och systemdesign | [Utmärkt svenska | god engelska i skrift]""","""Flerårig erfarenhet av utveckling inom C++ | Kunskap inom System Engineering på programvarunivå och systemdesign | Utmärkt svenska god engelska i skrift"""
a89dd7bbb0a5e86995f59a857bd30676abf2212c,must_have,embed_only,14,7,0,6,6,0.42857142857142855,0.8571428571428571,0.5714285714285714,"""effektivt kommunicera komplexa tekniska lösningar till olika intressenter | Problemlösare | analytisk förmåga | tänka strategiskt för att hitta de bästa lösningarna | Ledarskap | en informell ledare | inspirerar och stöttar dina kollegor | Teamspelare | arbeta både självständigt och i team | [flytande i svenska och engelska | i både tal och skrift] | backendutveckling | molnbaserade system | Infrastructure as Code""","""erfarenhet av backendutveckling | molnbaserade system och erfarenhet av Infrastructure as Code | Du kan effektivt kommunicera komplexa tekniska lösningar till olika intressenter | Problemlösare: Du har en analytisk förmåga och kan tänka strategiskt för att hitta de bästa lösningarna | Ledarskap: Du är en informell ledare som inspirerar och stöttar dina kollegor | Teamspelare: Du trivs med att arbeta både självständigt och i team | Språk: Du är flytande i svenska och engelska i både tal och skrift"""
fc2d62596eed08a2c1d289b5fbfe1ba0abe55e42,must_have,embed_only,7,3,0,3,3,0.42857142857142855,1.0,0.6,"""relationsdatabaser | BI | integration och databasmodellering | Microsofts produktsvit | DW kunskap inom Extract Transform Load (ETL) modellering | definiera datakontrakt | flytande svenska både i tal och skrift""","""Har erfarenhet av relationsdatabaser BI integration och databasmodellering med fokus på Microsofts produktsvit | Du har djup DW kunskap inom Extract Transform Load (ETL) modellering och att definiera datakontrakt | Kan flytande svenska både i tal och skrift"""
1dfa922d141361e3b54349ef6a26ab225765017b,must_have,embed_only,2,1,0,1,1,0.5,1.0,0.6666666666666666,"""Javautveckling | Java""",Java
66ac09b15df185c3998ff3ac7d9a07e88b3ea7b1,must_have,embed_only,1,0,0,0,0,0.0,0.0,0.0,Software Engineer,
08b35904c8c050918c00da4fb962dec60f6bb9c0,must_have,embed_only,5,3,0,1,1,0.2,0.3333333333333333,0.25,"""mjukvaruutveckling | C# | .NET | ett stort intresse av att utvecklas och vill arbeta med fullstack | goda kunskaper i svenska och engelska (tal och skrift)""","""vill arbeta med fullstack | Har erfarenhet av C# och .NET miljö | Har goda kunskaper i svenska och engelska (tal och skrift)"""
3d7fa3f609fac471741578715ff75be547478781,must_have,embed_only,4,4,0,3,3,0.75,0.75,0.75,"""Machine Learning | principerna bakom machine learning och neurala nätverk | flytande på svenska och engelska | en lagspelare""",""" Kommunicerar flytande på svenska och engelska | Är en lagspelare som trivs att arbeta på plats med kollegorna och hos kunder | Har några års erfarenhet av Machine Learning i arbete | Har förståelse för principerna bakom machine learning och neurala nätverk"""
0d6deceb0d8f7fbaf7388f8244060da5cfafc297,must_have,embed_only,0,1,0,0,0,0.0,0.0,0.0,,Kan uttrycka dig i tal och skrift på både svenska och engelska
4d664c3d98a17f4fbd2a4eeef937018df2ea93e1,must_have,embed_only,5,2,0,1,1,0.2,0.5,0.28571428571428575,"""[goda kunskaper i svenska och engelska | både i tal och skrift] | goda kunskaper i C++ | objektorienterad programmering | programmering""","""mycket goda kunskaper i C++ och erfarenhet av objektorienterad programmering | mycket goda kunskaper i svenska och engelska både i tal och skrift"""
bbd75fc7ef4f2cf2b0c10730200251e9ce246857,must_have,embed_only,1,1,0,0,0,0.0,0.0,0.0,""".Net utvecklare",.Net
76823aac15d363047c7b8ec0acc55130d79637f6,must_have,embed_only,0,0,0,0,0,0.0,0.0,0.0,,
2af58d3ee9707f725c8a4e61a7abf072fadb3fdf,must_have,embed_only,10,7,0,3,3,0.3,0.42857142857142855,0.3529411764705882,"""systemutveckling | C# | .NET | designa och utveckla distribuerade system | mjukvaruarkitektur | designmönster | Azure | CI/CD-processer | databasutveckling | SQL""","""systemutveckling med fokus på C# och .NET | Gedigen erfarenhet av att designa och utveckla distribuerade system | God förståelse för mjukvaruarkitektur och designmönster | Kunskap och erfarenhet av Azure och CI/CD-processer | Stark kompetens inom databasutveckling och SQL | Flytande kunskaper i svenska och engelska | Ett intresse för att arbeta i en snabbrörlig och dynamisk startup-miljö"""
6bcfddf5778839a540667543b6e475a42273c0cc,must_have,embed_only,0,0,0,0,0,0.0,0.0,0.0,,
7a4a94128750c035840f14bb5b5f618bfa234062,must_have,embed_only,10,4,0,3,3,0.3,0.75,0.4285714285714285,"""dokumenterad erfarenhet av kundkontakt och gruppansvar | goda ledaregenskaper | utveckling | visuellt orienterad utveckling | grafiska | C# | C++ | javascript | flytande i svenska i tal och skrift | goda kunskaper i engelska""","""Ha gedigen erfarenhet av “visuellt orienterad” utveckling med tyngd på det grafiska | Behärska C# C++ och/eller javascript | dokumenterad erfarenhet av kundkontakt och gruppansvar samt goda ledaregenskaper | du behöver vara flytande i svenska i tal och skrift samt ha goda kunskaper i engelska"""
9ec2819b4aea22446ec59deb66ef7a31b8285511,must_have,embed_only,3,3,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,"""C | C++ | utveckling i Linuxmiljö""","""Grundläggande kunskaper i C och/eller C++ | Erfarenhet av eller förståelse för utveckling i Linuxmiljö | Goda kunskaper i svenska och engelska både i tal och skrift"""
5fb25768e7f37ffa00739b65e65f0159a7aceeea,must_have,embed_only,0,0,0,0,0,0.0,0.0,0.0,,
d98b5b261e398686722a9e0bfc5b104d19d67b72,must_have,embed_only,4,5,1,1,2,0.5,0.4,0.4444444444444445,"""mjukvarutveckling | nätverksteknik/infrastruktur | Scripting i Python | Svenska och engelska i tal och skrift""",""" Erfarenhet av arbete inom testning | alternativt erfarenhet av mjukvarutveckling men vill nu arbeta inom testning | Grundläggande förståelseför nätverksteknik/infrastruktur | Goda kunskaper inomScripting i Python | Svenska och engelska i tal och skrift"""
cf2a8d074ae385dc3737143b81acb0aa494937cd,must_have,embed_only,0,2,0,0,0,0.0,0.0,0.0,,""" Har ett stort intresse för mjukvaruutveckling för inbyggda system och känner dig bekväm med att arbeta i C++ | Har mycket goda kunskaper i engelska och svenska i både tal och skrift"""
e949b3bd073a741410dd42e13b3826aa0d1ec8d6,must_have,hybrid,6,2,0,1,1,0.16666666666666666,0.5,0.25,"""mjukvaruutveckling | agilt | Flexibilitet | prestigelöshet | möjligheter | goda kunskaper i svenska och engelska i både tal och skrift""","""Du skall vara kommunikativ och ödmjuk samt professionellt kunna hantera våra kunder och kollegor | Vidare har du goda kunskaper i svenska och engelska i både tal och skrift"""
29fac269cf015bcca2c9f604379758d586e8b5fc,must_have,hybrid,23,2,0,1,1,0.043478260869565216,0.5,0.08,"""Java EE | Java 11+ | EJB/CDI | JPA | REST | Microservices | OpenAPI | Frontend | Angular | Typescript | JavaScript | Enhetstester | integrationstester | JUnit eller liknande | svenska flytande i tal och skrift | helhetsförståelse för uppdraget och tjänsterna | föra en dialog med våra angränsande team och kollegor | samarbeta | lyssnar | kommunicerar | löser problem | kommunicera | anpassa ditt budskap till mottagaren""","""Java EE och Java 11+,EJB/CDI, JPA, REST, Microservices, OpenAPI, Frontend: Angular, Typescript och JavaScript, Enhetstester och integrationstester (JUnit eller liknande) | ,Kan svenska flytande i tal och skrift"""
85d6d8d0f38cce1eca507e80e7d5d8aa71a4ca46,must_have,hybrid,8,2,0,1,1,0.125,0.5,0.2,"""mjukvaruutvecklingsmetoder | versionshantering | CI/CD | C++ | Linux | drivs av att lösa komplexa problem | analytiskt lagd | kommunikativ""","""Flera års erfarenhet av mjukvaruutvecklingsmetoder (inklusive versionshantering och CI/CD) | , Goda kunskaper i C++ ochLinux."""
8245de776aec9ab1e4ca2259a7caef9f49720139,must_have,hybrid,1,0,0,0,0,0.0,0.0,0.0,mjukvaruingenjör,
750fceec480cf04eab0e7cf347fa0f08279dd983,must_have,hybrid,2,2,2,0,2,1.0,1.0,1.0,"""God programmeringsvana | Höga ambitioner""","""God programmeringsvana | höga ambitioner"""
b538dd3a43282b4e5b082443a9a6b253a4735608,must_have,hybrid,28,9,0,8,8,0.2857142857142857,0.8888888888888888,0.43243243243243246,"""utvecklare | designa och bygga skalbara och säkra system | uppskattar att både arbeta på en strategisk nivå mer arkitekturfrågor såväl som konkreta operativa utvecklingsfrågor | systemarkitektur | utveckla tekniska strategier | programmering | utveckling | API:er | integration | molntjänster | Google Cloud | moderna utvecklingsmetoder | Kubernetes | DevOps-principer | Elastisys managed kubernetes | PostgreSQL | Python | Node.js | Next.js | React | TypeScript | Stark problemlösningsförmåga | kreativt tänkande | Flytande svenska | engelska | Ett starkt engagemang | skapa innovativa lösningar inom hälsa | arbeta i en dynamisk startupmiljö""","""erfarenhet av att designa och bygga skalbara och säkra system | Erfarenhet av systemarkitektur och att utveckla tekniska strategier | Du har bred kunskap och ett brinnande intresse för programmering och utveckling | kunskap och erfarenhet av API:er och integration | Goda kunskaper inom molntjänster (Google Cloud) | moderna utvecklingsmetoder (Kubernetes) | och DevOps-principer | Stark problemlösningsförmåga och kreativt tänkande | Flytande svenska engelska"""
83a7c818ddc9bf2d7e4b88a77ceade31e20d9ab5,must_have,hybrid,22,17,9,8,17,0.7727272727272727,1.0,0.8717948717948718,"""utveckling av kritiska system | [systemering | krav | design | och arkitektur för kritiska tillämpningar] | icke-funktionella egenskaper | robusthet | stabilitet | tillförlitlighet | utveckling av säkerhetskritiska system | ISO26262 | IEC61508 | DO-178C | DO-254 | ARP4754A | ARP 4761 | ISO13849 | säkerhetsanalyser | MTBF | FMEA | FTA | HARA""","""har kunskap avseende standarder och framför allt deras tillämpning vid utveckling av säkerhetskritiska system | t.ex. ISO26262 | IEC61508 | DO-178C | DO-254 | ARP4754A | ARP 4761 | ISO13849 samt erfarenhet av arbete med säkerhetsanalyser | exempelvis MTBF | FMEA | FTA | HARA | arbeta med utveckling av kritiska system som till exempel innefattar systemering | krav | design | och arkitektur för kritiska tillämpningar gärna med fokus på icke-funktionella egenskaper såsom robusthet | stabilitet och tillförlitlighet"""
3fc97a60224060874af390a4f38f6d8cd7e7fdcf,must_have,hybrid,17,9,1,6,7,0.4117647058823529,0.7777777777777778,0.5384615384615384,"""fullstackutveckling | C# | .NET | frontendutveckling | React 17 | TypeScript | JavaScript | anpassning och utveckling av Sharepoint | API-design och systemintegration | databaser | SQL | NoSQL | molnmiljö | Microsoft Azure | agilt arbete | testdriven utveckling | Talar och skriver obehindrat på svenska""",""" Gedigen kunskap inom C# och .NET | Erfarenhet av frontendutveckling med React 17 | TypeScript och JavaScript | Erfarenhet av anpassning och utveckling av Sharepoint | God förståelse för API-design och systemintegration | Erfarenhet av databaser både SQL och NoSQL | Erfarenhet av arbete i molnmiljö gärna Microsoft Azure | Erfarenhet av agilt arbete och testdriven utveckling | Talar och skriver obehindrat på svenska"""
cfcb2ae30a6f58604789eeb74faaca09c434a5dd,must_have,hybrid,4,3,0,3,3,0.75,1.0,0.8571428571428571,"""Matlab/Simulink | C/C++ | Python | Mycket goda kunskaper i tal och skrift i svenska""","""Mycket goda kunskaper i tal och skrift i svenska | Matlab/Simulink | C/C++ eller Python"""
2a372f7eed4f4231f8c4d1a54c0bba4be8b20357,must_have,hybrid,10,5,0,5,5,0.5,1.0,0.6666666666666666,"""backend-utveckling | databaser | frontend-utveckling | containerisering | Docker | Kubernetes | kommunikativ | dela din kunskap med andra | har ett öga för detaljer | kombinera tekniskt arbete med strategisk förbättring""","""Gedigen bakgrund inom backend-utveckling | databaser och/eller frontend-utveckling | Kunskap om containerisering exempelvis i form av Docker och Kubernetes | du är kommunikativ och tycker om att dela din kunskap med andra | Du har ett öga för detaljer och vill kombinera tekniskt arbete med strategisk förbättring där du får möjlighet att påverka utvecklarnas arbetsmiljö"""
e4080c526064c76f38a00d030c86f93a8f6f7ed2,must_have,hybrid,10,2,0,2,2,0.2,1.0,0.33333333333333337,"""C# .NET | SQL | MES | PostGreSQL | Azure DevOps | React | jQuery | CI/CD | [Flytande i svenska och har goda kunskaper i engelska | både muntligt och skriftligt]""","""C# .NET och SQL | Flytande i svenska och har goda kunskaper i engelska både muntligt och skriftligt"""
cdf58a4b02fb270e68da28fa8e4da014dc7e46a1,must_have,hybrid,0,2,0,0,0,0.0,0.0,0.0,,"""B-körkort | behärska svenska och engelska i både tal och skrift"""
4ec4a23bc0f19e8a90e119d6eefc9c5f2bf9b58c,must_have,hybrid,6,6,0,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,"""embeddedutveckling | Matlab | Simulink | Python | C/C++ | flytande i engelska i både tal och skrift""","""Har erfarenhet av en roll inom embeddedutveckling sedan tidigare | Har goda kunskaper inom Matlab | Simulink och Python | Har grundläggande kunskaper inom C/C++ | Har B-körkort | Är flytande i engelska i både tal och skrift"""
0e18ce5f95336fb84e514ccb6ba05efd943f94d9,must_have,hybrid,16,0,0,0,0,0.0,0.0,0.0,"""programmering | Java | .NET/C# | Kotlin | Node.js | React | Vue | mjukvaruutvecklingens alla faser | kravställning | arkitektur | design | test | integration | agila principer och metoder | svenska | engelska""",
26d441214e6bea6bb0f0ea920756af7df3ad5cc0,must_have,hybrid,4,3,0,3,3,0.75,1.0,0.8571428571428571,"""utveckling inom C++ | System Engineering på programvarunivå och systemdesign | [Utmärkt svenska | god engelska i skrift]""","""Flerårig erfarenhet av utveckling inom C++ | Kunskap inom System Engineering på programvarunivå och systemdesign | Utmärkt svenska god engelska i skrift"""
a89dd7bbb0a5e86995f59a857bd30676abf2212c,must_have,hybrid,14,7,0,7,7,0.5,1.0,0.6666666666666666,"""effektivt kommunicera komplexa tekniska lösningar till olika intressenter | Problemlösare | analytisk förmåga | tänka strategiskt för att hitta de bästa lösningarna | Ledarskap | en informell ledare | inspirerar och stöttar dina kollegor | Teamspelare | arbeta både självständigt och i team | [flytande i svenska och engelska | i både tal och skrift] | backendutveckling | molnbaserade system | Infrastructure as Code""","""erfarenhet av backendutveckling | molnbaserade system och erfarenhet av Infrastructure as Code | Du kan effektivt kommunicera komplexa tekniska lösningar till olika intressenter | Problemlösare: Du har en analytisk förmåga och kan tänka strategiskt för att hitta de bästa lösningarna | Ledarskap: Du är en informell ledare som inspirerar och stöttar dina kollegor | Teamspelare: Du trivs med att arbeta både självständigt och i team | Språk: Du är flytande i svenska och engelska i både tal och skrift"""
fc2d62596eed08a2c1d289b5fbfe1ba0abe55e42,must_have,hybrid,7,3,0,3,3,0.42857142857142855,1.0,0.6,"""relationsdatabaser | BI | integration och databasmodellering | Microsofts produktsvit | DW kunskap inom Extract Transform Load (ETL) modellering | definiera datakontrakt | flytande svenska både i tal och skrift""","""Har erfarenhet av relationsdatabaser BI integration och databasmodellering med fokus på Microsofts produktsvit | Du har djup DW kunskap inom Extract Transform Load (ETL) modellering och att definiera datakontrakt | Kan flytande svenska både i tal och skrift"""
1dfa922d141361e3b54349ef6a26ab225765017b,must_have,hybrid,2,1,0,1,1,0.5,1.0,0.6666666666666666,"""Javautveckling | Java""",Java
66ac09b15df185c3998ff3ac7d9a07e88b3ea7b1,must_have,hybrid,1,0,0,0,0,0.0,0.0,0.0,Software Engineer,
08b35904c8c050918c00da4fb962dec60f6bb9c0,must_have,hybrid,5,3,0,2,2,0.4,0.6666666666666666,0.5,"""mjukvaruutveckling | C# | .NET | ett stort intresse av att utvecklas och vill arbeta med fullstack | goda kunskaper i svenska och engelska (tal och skrift)""","""vill arbeta med fullstack | Har erfarenhet av C# och .NET miljö | Har goda kunskaper i svenska och engelska (tal och skrift)"""
3d7fa3f609fac471741578715ff75be547478781,must_have,hybrid,4,4,0,3,3,0.75,0.75,0.75,"""Machine Learning | principerna bakom machine learning och neurala nätverk | flytande på svenska och engelska | en lagspelare""",""" Kommunicerar flytande på svenska och engelska | Är en lagspelare som trivs att arbeta på plats med kollegorna och hos kunder | Har några års erfarenhet av Machine Learning i arbete | Har förståelse för principerna bakom machine learning och neurala nätverk"""
0d6deceb0d8f7fbaf7388f8244060da5cfafc297,must_have,hybrid,0,1,0,0,0,0.0,0.0,0.0,,Kan uttrycka dig i tal och skrift på både svenska och engelska
4d664c3d98a17f4fbd2a4eeef937018df2ea93e1,must_have,hybrid,5,2,0,2,2,0.4,1.0,0.5714285714285715,"""[goda kunskaper i svenska och engelska | både i tal och skrift] | goda kunskaper i C++ | objektorienterad programmering | programmering""","""mycket goda kunskaper i C++ och erfarenhet av objektorienterad programmering | mycket goda kunskaper i svenska och engelska både i tal och skrift"""
bbd75fc7ef4f2cf2b0c10730200251e9ce246857,must_have,hybrid,1,1,0,0,0,0.0,0.0,0.0,""".Net utvecklare",.Net
76823aac15d363047c7b8ec0acc55130d79637f6,must_have,hybrid,0,0,0,0,0,0.0,0.0,0.0,,
2af58d3ee9707f725c8a4e61a7abf072fadb3fdf,must_have,hybrid,10,7,0,5,5,0.5,0.7142857142857143,0.588235294117647,"""systemutveckling | C# | .NET | designa och utveckla distribuerade system | mjukvaruarkitektur | designmönster | Azure | CI/CD-processer | databasutveckling | SQL""","""systemutveckling med fokus på C# och .NET | Gedigen erfarenhet av att designa och utveckla distribuerade system | God förståelse för mjukvaruarkitektur och designmönster | Kunskap och erfarenhet av Azure och CI/CD-processer | Stark kompetens inom databasutveckling och SQL | Flytande kunskaper i svenska och engelska | Ett intresse för att arbeta i en snabbrörlig och dynamisk startup-miljö"""
6bcfddf5778839a540667543b6e475a42273c0cc,must_have,hybrid,0,0,0,0,0,0.0,0.0,0.0,,
7a4a94128750c035840f14bb5b5f618bfa234062,must_have,hybrid,10,4,0,4,4,0.4,1.0,0.5714285714285715,"""dokumenterad erfarenhet av kundkontakt och gruppansvar | goda ledaregenskaper | utveckling | visuellt orienterad utveckling | grafiska | C# | C++ | javascript | flytande i svenska i tal och skrift | goda kunskaper i engelska""","""Ha gedigen erfarenhet av “visuellt orienterad” utveckling med tyngd på det grafiska | Behärska C# C++ och/eller javascript | dokumenterad erfarenhet av kundkontakt och gruppansvar samt goda ledaregenskaper | du behöver vara flytande i svenska i tal och skrift samt ha goda kunskaper i engelska"""
9ec2819b4aea22446ec59deb66ef7a31b8285511,must_have,hybrid,3,3,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,"""C | C++ | utveckling i Linuxmiljö""","""Grundläggande kunskaper i C och/eller C++ | Erfarenhet av eller förståelse för utveckling i Linuxmiljö | Goda kunskaper i svenska och engelska både i tal och skrift"""
5fb25768e7f37ffa00739b65e65f0159a7aceeea,must_have,hybrid,0,0,0,0,0,0.0,0.0,0.0,,
d98b5b261e398686722a9e0bfc5b104d19d67b72,must_have,hybrid,4,5,1,3,4,1.0,0.8,0.888888888888889,"""mjukvarutveckling | nätverksteknik/infrastruktur | Scripting i Python | Svenska och engelska i tal och skrift""",""" Erfarenhet av arbete inom testning | alternativt erfarenhet av mjukvarutveckling men vill nu arbeta inom testning | Grundläggande förståelseför nätverksteknik/infrastruktur | Goda kunskaper inomScripting i Python | Svenska och engelska i tal och skrift"""
cf2a8d074ae385dc3737143b81acb0aa494937cd,must_have,hybrid,0,2,0,0,0,0.0,0.0,0.0,,""" Har ett stort intresse för mjukvaruutveckling för inbyggda system och känner dig bekväm med att arbeta i C++ | Har mycket goda kunskaper i engelska och svenska i både tal och skrift"""
e949b3bd073a741410dd42e13b3826aa0d1ec8d6,nice_to_have,exact_only,0,0,0,0,0,0.0,0.0,0.0,,
29fac269cf015bcca2c9f604379758d586e8b5fc,nice_to_have,exact_only,0,0,0,0,0,0.0,0.0,0.0,,
85d6d8d0f38cce1eca507e80e7d5d8aa71a4ca46,nice_to_have,exact_only,0,0,0,0,0,0.0,0.0,0.0,,
8245de776aec9ab1e4ca2259a7caef9f49720139,nice_to_have,exact_only,1,1,0,0,0,0.0,0.0,0.0,Amazon EKS,Erfarenhet av Amazon EKS är meriterande
