model,domain,skill,id,exact_new_matches,containment_new_matches,lexical_new_matches,semantic_new_matches,predicted_count,gold_count,exact_true_positives,exact_precision,exact_recall,exact_f1,containment_true_positives,containment_precision,containment_recall,containment_f1,lexical_true_positives,lexical_precision,lexical_recall,lexical_f1,semantic_true_positives,semantic_precision,semantic_recall,semantic_f1,raw_prediction_count,filtered_prediction_count,duplicate_items_removed,unsupported_count,unsupported_rate,gold,raw_prediction,prediction,filtered_prediction,unsupported_prediction,llm_source_row,llm_text_exact_after_normalization,llm_text_token_exact_after_normalization,llm_text_compact_exact_after_normalization,llm_text_token_sequence_similarity
Claude,journal,soft_skills,63f139518fd1821c988b8ce2cfbfd619dfffcf31,3,0,0,0,5,4,3,0.6,0.75,0.6666666666666665,3,0.6,0.75,0.6666666666666665,3,0.6,0.75,0.6666666666666665,3,0.6,0.75,0.6666666666666665,5,0,0,0,0.0,nyfiken | idérik | noggrann | skapa ett schysst och härligt arbetsklimat,nyfiken | idérik | noggrann | drivs av nyhetspulsen | vill göra skillnad,nyfiken | idérik | noggrann | drivs av nyhetspulsen | vill göra skillnad,,,146,True,True,True,1.0
Claude,journal,soft_skills,bcc6a99de69919e6579626549d83bafa32c20753,7,1,0,0,8,8,7,0.875,0.875,0.875,8,1.0,1.0,1.0,8,1.0,1.0,1.0,8,1.0,1.0,1.0,8,0,0,0,0.0,lyhörda | målinriktade | nyfikna | snabba till förändring | har en positiv anda | förlåtande | toleranta | inkluderande,lyhörda | målinriktade | nyfikna | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,lyhörda | målinriktade | nyfikna | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,,,149,True,True,True,1.0
Claude,journal,soft_skills,9807946aa72842899f9c9b89e53b428202fc4e99,7,2,0,0,15,9,7,0.4666666666666667,0.7777777777777778,0.5833333333333334,9,0.6,1.0,0.7499999999999999,9,0.6,1.0,0.7499999999999999,9,0.6,1.0,0.7499999999999999,15,0,0,0,0.0,lyhörda | målinriktade | nyfikna | snabba till förändring | en positiv anda | förlåtande | toleranta | inkluderande | är van vid högt tempo och snabba beslut,ta ansvar | engagerade | egen drivkraft | snabb i nyhetslägen | van vid högt tempo och snabba beslut | engagera läsarna | utmana berättandet | lyhörda | målinriktade | nyfikna | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,ta ansvar | engagerade | egen drivkraft | snabb i nyhetslägen | van vid högt tempo och snabba beslut | engagera läsarna | utmana berättandet | lyhörda | målinriktade | nyfikna | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,,,150,True,True,True,1.0
Claude,journal,soft_skills,64c8e5daf0015b3b9a9c238fb4416bbe375019af,7,1,0,0,14,9,7,0.5,0.7777777777777778,0.6086956521739131,8,0.5714285714285714,0.8888888888888888,0.6956521739130435,8,0.5714285714285714,0.8888888888888888,0.6956521739130435,8,0.5714285714285714,0.8888888888888888,0.6956521739130435,14,0,0,1,0.07142857142857142,lyhörda | målinriktade | nyfikna | snabba till förändring | en positiv anda | förlåtande | toleranta | inkluderande | gillar ledarrollen,lyhörd | närvarande och aktiv ledare | gillar ledarrollen | tydlig | gillar förändring | delaktighet | utveckla medarbetare | målinriktade | nyfikna | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,lyhörd | närvarande och aktiv ledare | gillar ledarrollen | tydlig | gillar förändring | delaktighet | utveckla medarbetare | målinriktade | nyfikna | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,,utveckla medarbetare,153,True,True,True,1.0
Claude,journal,soft_skills,d6cbc9e59c8f3f9fd2ab31b191dffb802e1cf150,9,2,0,0,12,16,9,0.75,0.5625,0.6428571428571429,11,0.9166666666666666,0.6875,0.7857142857142857,11,0.9166666666666666,0.6875,0.7857142857142857,11,0.9166666666666666,0.6875,0.7857142857142857,12,0,0,0,0.0,stort engagemang | nyfiken | god förmåga att knyta kontakter | har egna idéer | trivs med att jobba i högt tempo | gillar att jobba i en händelsestyrd vardag där oplanerade arbetsuppgifter inträffar | kreativ | kommer med egna idéer | lyhörda | målinriktade | nyfikna | snabba till förändring | har en positiv anda | förlåtande | toleranta | inkluderande,engagemang | nyfiken | kreativ | god förmåga att knyta kontakter | skapa förtroende | lyhörda | målinriktade | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,engagemang | nyfiken | kreativ | god förmåga att knyta kontakter | skapa förtroende | lyhörda | målinriktade | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,,,156,False,True,True,1.0
Claude,journal,soft_skills,1fef1456bef29fca405ca2806ff5c7939c9d5637,2,0,0,0,13,4,2,0.15384615384615385,0.5,0.23529411764705882,2,0.15384615384615385,0.5,0.23529411764705882,2,0.15384615384615385,0.5,0.23529411764705882,2,0.15384615384615385,0.5,0.23529411764705882,13,0,0,0,0.0,nyfiken | flexibel | trivs med att jobba i högt tempo | kommer med egna idéer,engagemang | nyfiken | flexibel | arbetar aktivt | god förmåga att knyta kontakter | skapa förtroende | lyhörda | målinriktade | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,engagemang | nyfiken | flexibel | arbetar aktivt | god förmåga att knyta kontakter | skapa förtroende | lyhörda | målinriktade | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,,,157,True,True,True,1.0
Claude,journal,soft_skills,0ede2129051621fa21822f7abdd06aec8342ea9a,7,3,2,0,15,12,7,0.4666666666666667,0.5833333333333334,0.5185185185185186,10,0.6666666666666666,0.8333333333333334,0.7407407407407408,12,0.8,1.0,0.888888888888889,12,0.8,1.0,0.888888888888889,15,0,0,2,0.13333333333333333,jobbar vi i högt tempo | vara modiga | tar feedbacken på allvar | trivas med att jobba i en kreativ miljö och i högt tempo | lyhörda | målinriktade | nyfikna | snabba till förändring | har en positiv anda | förlåtande | toleranta | inkluderande,modiga | engagera | lärande organisation | ta feedbacken på allvar | snabbt kunna sätta dig in i nya frågor | trivas med att jobba i en kreativ miljö | jobba i högt tempo | lyhörda | målinriktade | nyfikna | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,modiga | engagera | lärande organisation | ta feedbacken på allvar | snabbt kunna sätta dig in i nya frågor | trivas med att jobba i en kreativ miljö | jobba i högt tempo | lyhörda | målinriktade | nyfikna | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,,ta feedbacken på allvar | jobba i högt tempo,159,True,True,True,1.0
Claude,journal,soft_skills,0fc20970a707e67414f377a9f8342b13af0f02c5,7,3,2,0,13,13,7,0.5384615384615384,0.5384615384615384,0.5384615384615384,10,0.7692307692307693,0.7692307692307693,0.7692307692307693,12,0.9230769230769231,0.9230769230769231,0.9230769230769231,12,0.9230769230769231,0.9230769230769231,0.9230769230769231,13,0,0,2,0.15384615384615385,jobbar vi i högt tempo | vara modiga | tar feedbacken på allvar | trivas med att jobba i en kreativ miljö och i högt tempo | lyhörda | målinriktade | nyfikna | snabba till förändring | har en positiv anda | förlåtande | toleranta | inkluderande | gillar att jobba i ett högt tempo,nyfikna | modiga | lyhörda | målinriktade | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande | trivas med att jobba i en kreativ miljö | jobba i högt tempo | utan att tumma på kvaliteten | ta feedbacken på allvar,nyfikna | modiga | lyhörda | målinriktade | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande | trivas med att jobba i en kreativ miljö | jobba i högt tempo | utan att tumma på kvaliteten | ta feedbacken på allvar,,jobba i högt tempo | ta feedbacken på allvar,162,True,True,True,1.0
Claude,journal,soft_skills,da5e623b07c9b7454394874da4d8acf0fdf17bd2,4,3,0,0,17,9,4,0.23529411764705882,0.4444444444444444,0.30769230769230765,7,0.4117647058823529,0.7777777777777778,0.5384615384615384,7,0.4117647058823529,0.7777777777777778,0.5384615384615384,7,0.4117647058823529,0.7777777777777778,0.5384615384615384,17,0,0,0,0.0,stort engagemang | nyfiken | flexibel | kan sätta dig in i nya frågor | duktig på att knyta kontakter | har egna idéer | trivs att jobba i högt tempo | kreativ | kommer med egna idéer,engagemang | flexibel | nyfiken | kreativ | egna idéer | knyta kontakter | skapa förtroende | stilistiskt skicklig | jobbar aktivt | trivs att jobba i högt tempo | lyhörda | målinriktade | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,engagemang | flexibel | nyfiken | kreativ | egna idéer | knyta kontakter | skapa förtroende | stilistiskt skicklig | jobbar aktivt | trivs att jobba i högt tempo | lyhörda | målinriktade | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,,,163,True,True,True,1.0
Claude,journal,soft_skills,237e50c42e760f5868058f7b88d48b2c4a6219a0,2,1,0,0,13,7,2,0.15384615384615385,0.2857142857142857,0.2,3,0.23076923076923078,0.42857142857142855,0.3,3,0.23076923076923078,0.42857142857142855,0.3,3,0.23076923076923078,0.42857142857142855,0.3,13,0,0,0,0.0,energi | nya tankar | noggrann | trivs med ett arbete där man inte alltid vet vad en arbetsdag ska innebära | nyfiken | vill lära dig nya saker | stort samhällsintresse,noggrann | nyfiken | målinriktade | lyhörda | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande | samhällsintresse | engagerade | hjälpsamma | vilja att hjälpa,noggrann | nyfiken | målinriktade | lyhörda | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande | samhällsintresse | engagerade | hjälpsamma | vilja att hjälpa,,,165,True,True,True,1.0
Claude,journal,soft_skills,4068b7cbc033a78eb1eb97eaa3a2d6a514385ce3,6,2,0,0,17,11,6,0.35294117647058826,0.5454545454545454,0.42857142857142855,8,0.47058823529411764,0.7272727272727273,0.5714285714285714,8,0.47058823529411764,0.7272727272727273,0.5714285714285714,8,0.47058823529411764,0.7272727272727273,0.5714285714285714,17,0,0,0,0.0,"gillar tempo | har idéer | noggrann | stort samhällsintresse | intresserad | engagerad | bidrar till helheten | snabb till förändring | gillar högt tempo, att lära dig nya saker | nyfiken | villig att lära dig nya saker",engagerad | noggrann | samhällsintresse | bidrar till helheten | egna idéer | snabb till förändring | gillar högt tempo | nyfiken | villig att lära dig nya saker | god språkkänsla | trivs med en händelsestyrd vardag | lyhörda | målinriktade | positiv anda | förlåtande | toleranta | inkluderande,engagerad | noggrann | samhällsintresse | bidrar till helheten | egna idéer | snabb till förändring | gillar högt tempo | nyfiken | villig att lära dig nya saker | god språkkänsla | trivs med en händelsestyrd vardag | lyhörda | målinriktade | positiv anda | förlåtande | toleranta | inkluderande,,,166,True,True,True,1.0
Claude,journal,soft_skills,a1855233ae42c86f57fbeba9428036f4e1f0cf37,9,2,0,0,14,13,9,0.6428571428571429,0.6923076923076923,0.6666666666666666,11,0.7857142857142857,0.8461538461538461,0.8148148148148148,11,0.7857142857142857,0.8461538461538461,0.8148148148148148,11,0.7857142857142857,0.8461538461538461,0.8148148148148148,14,0,0,1,0.07142857142857142,gillar ledarrollen | tydlig | närvarande | aktiv ledare | gillar förändring | lyhörda | målinriktade | nyfikna | snabba till förändring | har en positiv anda | förlåtande | toleranta | inkluderande,lyhörd | närvarande och aktiv ledare | gillar förändring | delaktighet | tydlig | gillar ledarrollen | utveckla medarbetare | målinriktade | nyfikna | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,lyhörd | närvarande och aktiv ledare | gillar förändring | delaktighet | tydlig | gillar ledarrollen | utveckla medarbetare | målinriktade | nyfikna | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,,utveckla medarbetare,167,True,True,True,1.0
Claude,journal,soft_skills,0eb2d73e3905cbb600c0c36f4233f3127b5987e7,8,4,0,0,13,18,8,0.6153846153846154,0.4444444444444444,0.5161290322580646,12,0.9230769230769231,0.6666666666666666,0.7741935483870968,12,0.9230769230769231,0.6666666666666666,0.7741935483870968,12,0.9230769230769231,0.6666666666666666,0.7741935483870968,13,0,0,0,0.0,jobbar vi i högt tempo | har ett stort engagemang | nyfiken | flexibel | kan sätta dig in i nya frågor | duktig på att knyta kontakter | har egna idéer | trivs att jobba i högt tempo | kreativ | kommer med egna idéer | lyhörda | målinriktade | nyfikna | snabba till förändring | har en positiv anda | förlåtande | toleranta | inkluderande,engagemang | flexibel | nyfiken | knyta kontakter | egna idéer | skapa förtroende | lyhörda | målinriktade | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,engagemang | flexibel | nyfiken | knyta kontakter | egna idéer | skapa förtroende | lyhörda | målinriktade | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,,,169,True,True,True,1.0
Claude,journal,soft_skills,90ef9bcd67232702c3f784160def318369a627e5,9,1,0,0,14,12,9,0.6428571428571429,0.75,0.6923076923076924,10,0.7142857142857143,0.8333333333333334,0.7692307692307692,10,0.7142857142857143,0.8333333333333334,0.7692307692307692,10,0.7142857142857143,0.8333333333333334,0.7692307692307692,14,0,0,0,0.0,stort engagemang | nyfiken | kreativ | kommer med egna idéer | lyhörda | målinriktade | nyfikna | snabba till förändring | har en positiv anda | förlåtande | toleranta | inkluderande,engagemang och intresse | nyfiken | kreativ | kommer med egna idéer | god förmåga att knyta kontakter | skapa förtroende | självständigt arbete | lyhörda | målinriktade | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,engagemang och intresse | nyfiken | kreativ | kommer med egna idéer | god förmåga att knyta kontakter | skapa förtroende | självständigt arbete | lyhörda | målinriktade | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,,,170,True,True,True,1.0
Claude,journal,soft_skills,7b0322bed23e3d3603ca71ad05cb0a62c4e58787,3,5,0,0,10,8,3,0.3,0.375,0.33333333333333326,8,0.8,1.0,0.888888888888889,8,0.8,1.0,0.888888888888889,8,0.8,1.0,0.888888888888889,10,0,0,1,0.1,erfarenhet av att jobba i grupp/team | självgående | tar initiativ | driver frågor framåt | har god förmåga att slutföra arbetsuppgifter | är trygg i din roll | skicklig på att navigera i en komplex organisation med expertroller | har en mycket god förmåga att samarbeta,självgående | tar initiativ | driver frågor framåt | god förmåga att slutföra arbetsuppgifter | trygg i din roll | navigera i en komplex organisation | mycket god förmåga att samarbeta | jobba i grupp/team | coacha medarbetare och chefer | personlig lämplighet,självgående | tar initiativ | driver frågor framåt | god förmåga att slutföra arbetsuppgifter | trygg i din roll | navigera i en komplex organisation | mycket god förmåga att samarbeta | jobba i grupp/team | coacha medarbetare och chefer | personlig lämplighet,,personlig lämplighet,172,True,True,True,1.0
Claude,journal,soft_skills,59bd8926e70be1c317cd844a9c2520d6a403c671,0,1,0,0,5,1,0,0.0,0.0,0.0,1,0.2,1.0,0.33333333333333337,1,0.2,1.0,0.33333333333333337,1,0.2,1.0,0.33333333333333337,5,0,0,0,0.0,"öppna inför att lära nytt, lära om, lära ut och vara beredda att kavla upp ärmarna för att få vårt företag att nå nya höjder",ta mycket eget ansvar | öppna inför att lära nytt | lära om | lära ut | vara beredda att kavla upp ärmarna,ta mycket eget ansvar | öppna inför att lära nytt | lära om | lära ut | vara beredda att kavla upp ärmarna,,,176,True,True,True,1.0
Claude,journal,soft_skills,8febfb44bb6d33e7be1344961c4d68b48ae866ab,5,4,0,0,9,12,5,0.5555555555555556,0.4166666666666667,0.4761904761904762,9,1.0,0.75,0.8571428571428571,9,1.0,0.75,0.8571428571428571,9,1.0,0.75,0.8571428571428571,9,0,0,0,0.0,är en driven person | har lätt för att ta egna initiativ | kan arbeta självständigt | samtidigt som du trivs med att arbeta mot gemensamma mål | har goda kunskaper om samhället | kreativ | nyfiken | självständig | god planeringsförmåga | är stresstålig | ansvarstagande | gillar att jobba mot deadline,ta egna initiativ | arbeta självständigt | trivs med att arbeta mot gemensamma mål | kreativ | nyfiken | självständig | god planeringsförmåga | stresstålig | ansvarstagande,ta egna initiativ | arbeta självständigt | trivs med att arbeta mot gemensamma mål | kreativ | nyfiken | självständig | god planeringsförmåga | stresstålig | ansvarstagande,,,177,True,True,True,1.0
Claude,journal,soft_skills,e95169b13b6ff8423a549932731dceb6d2bab4fb,1,2,0,0,5,3,1,0.2,0.3333333333333333,0.25,3,0.6,1.0,0.7499999999999999,3,0.6,1.0,0.7499999999999999,3,0.6,1.0,0.7499999999999999,5,0,0,0,0.0,Är en lagspelare | kan samarbeta med alla i vårt team | Förmåga att arbeta självständigt och i team för att uppnå gemensamma mål,Kan anpassa tonalitet för att matcha målgruppens förväntningar och intressen | lagspelare | samarbeta med alla i vårt team | Kreativ och nyfiken inställning | Förmåga att arbeta självständigt och i team för att uppnå gemensamma mål,Kan anpassa tonalitet för att matcha målgruppens förväntningar och intressen | lagspelare | samarbeta med alla i vårt team | Kreativ och nyfiken inställning | Förmåga att arbeta självständigt och i team för att uppnå gemensamma mål,,,179,False,True,True,1.0
